2015-01-16,4566.379883,4635.819824,4563.109863000001,4634.379883,1.0,4706.543386498526,4659.9199706,63.560058999999455,22.22222222219507
2015-01-20,4655.839844,4665.649902,4601.100098,4654.850098,4.0,4704.992587843571,4657.598144454546,20.47021500000028,29.999999999964004
2015-01-21,4641.950195,4692.459961,4629.589844,4667.419922,1.0,4703.865407868264,4657.369140583333,12.569824000000153,36.36363636359339
2015-01-22,4690.930176,4752.600098,4644.569824,4750.399902,1.0,4705.2614426922155,4658.142277615385,82.97998000000007,41.666666666618056
2015-01-23,4748.189941,4771.180176,4737.950195,4757.879883,1.0,4706.839995901449,4664.732107928571,7.479980999999498,46.15384615379645
2015-01-26,4752.359863000001,4774.180176,4734.200195,4771.759765999999,3.0,4708.787589004405,4670.9419596,13.879882999999609,49.99999999995
2015-01-27,4698.22998,4721.870117,4659.830078,4681.5,1.0,4707.9689613342725,4677.2430724999995,-90.25976599999922,57.1428571428
2015-01-28,4740.689941,4742.060059,4637.47998,4637.990234000001,1.0,4705.869599514244,4677.493479999999,-43.50976599999922,57.1428571428
2015-01-29,4635.72998,4688.410156,4601.759765999999,4683.410156,1.0,4705.195816208817,4675.298855222221,45.41992199999913,49.99999999995
2015-01-30,4671.209961,4703.810059,4631.100098,4635.240234000001,1.0,4703.097148742551,4675.725765789473,-48.16992199999913,49.99999999995
2015-02-02,4650.600098,4676.689941,4580.459961,4676.689941,3.0,4702.304932510275,4673.701489199999,41.44970699999885,49.99999999995
2015-02-03,4693.25,4727.740234000001,4670.819824,4727.740234000001,1.0,4703.067991554966,4673.843796428571,51.05029300000115,57.1428571428
2015-02-04,4699.810059,4744.330078,4697.790039,4716.700195,1.0,4703.476957658318,4676.293634499999,-11.040039000000434,64.28571428565
2015-02-05,4729.649902,4767.379883,4722.799805,4765.100098,1.0,4705.3256518685685,4678.05044147826,48.39990299999954,64.28571428565
2015-02-06,4768.839844,4787.180176,4731.220215,4744.399902,1.0,4706.497879372511,4681.677510500001,-20.700195999999778,71.4285714285
2015-02-09,4723.72998,4749.470215,4719.609863000001,4726.009765999999,3.0,4707.083235971336,4684.186406160001,-18.390136000000894,64.28571428565
2015-02-10,4754.629883,4793.27002,4737.120117,4787.640136999999,1.0,4709.499943002195,4685.794996923078,61.630371000000196,57.1428571428
2015-02-11,4788.370117,4810.359863000001,4780.129883,4801.180176,1.0,4712.2503499921295,4689.567039148148,13.540039000000434,57.1428571428
2015-02-12,4828.080078,4857.609863000001,4823.569824,4857.609863000001,1.0,4716.611135382365,4693.553222607144,56.42968700000074,57.1428571428
2015-02-13,4869.72998,4893.839844,4860.120117,4893.839844,1.0,4721.927996640895,4699.210348137932,36.2299809999995,57.1428571428
2015-02-17,4889.990234000001,4901.890136999999,4880.640136999999,4899.27002,4.0,4727.248257341668,4705.697998000001,5.430175999999847,57.1428571428
2015-02-18,4890.839844,4907.5,4885.600098,4906.359863000001,1.0,4732.621605511418,4711.942256774194,7.089843000000656,64.28571428565
2015-02-19,4901.509765999999,4929.529785,4900.629883,4924.700195,1.0,4738.3839631960755,4718.01780696875,18.340331999999762,71.4285714285
2015-02-20,4919.779785,4957.02002,4905.589844,4955.970215,1.0,4744.911550750194,4724.2809096363635,31.27001999999993,71.4285714285
2015-02-23,4953.100098,4960.970215,4939.560059,4960.970215,3.0,4751.393310677688,4731.095300970589,5.0,78.57142857135
2015-02-24,4956.209961,4971.180176,4945.140136999999,4968.120117,1.0,4757.895114867357,4737.663155657144,7.149902000000111,78.57142857135
2015-02-25,4960.359863000001,4984.240234000001,4956.0,4967.140136999999,1.0,4764.172465531336,4744.064737916668,-0.9799800000009782,78.57142857135
2015-02-26,4969.27002,4989.109863000001,4955.509765999999,4987.890136999999,1.0,4770.883995675395,4750.093802756758,20.75,78.57142857135
2015-02-27,4985.029785,4989.25,4960.870117,4963.529785,1.0,4776.663369355133,4756.351601026317,-24.360351999999693,78.57142857135
2015-03-02,4973.430176,5008.569824,4972.009765999999,5008.100098,3.0,4783.606471214479,4761.663862153848,44.57031300000017,78.57142857135
2015-03-03,4990.700195,4996.660156,4956.069824,4979.899902,1.0,4789.495274138045,4767.824768050001,-28.200195999999778,85.7142857142
2015-03-04,4961.240234000001,4973.319824,4938.899902,4967.140136999999,1.0,4794.824620023903,4772.9973322926835,-12.759765000000698,78.57142857135
2015-03-05,4979.950195,4993.52002,4963.100098,4982.810059,1.0,4800.464183193186,4777.619780023811,15.669922000000952,71.4285714285
2015-03-06,4967.240234000001,4982.930176,4918.629883,4927.370117,1.0,4804.27136120739,4782.3916469767455,-55.439941999999974,71.4285714285
2015-03-09,4936.080078,4950.470215,4920.819824,4942.439941,3.0,4808.4164186011685,4785.686612204547,15.069823999999244,64.28571428565
2015-03-10,4899.509765999999,4903.439941,4859.790039,4859.790039,1.0,4809.957627213133,4789.1700195111125,-82.6499019999992,64.28571428565
2015-03-11,4866.939941,4876.089844,4846.790039,4849.939941,1.0,4811.157096626738,4790.7052373260885,-9.850098000000798,57.1428571428
2015-03-12,4853.97998,4895.799805,4853.200195,4893.290039,1.0,4813.621084897935,4791.965550170214,43.3500980000008,49.99999999995
2015-03-13,4885.540039,4904.470215,4842.799805,4871.759765999999,1.0,4815.365245330997,4794.076477020833,-21.530273000001216,49.99999999995
2015-03-16,4897.27002,4929.939941,4889.089844,4929.509765999999,3.0,4818.7895809510665,4795.661850265306,57.75,42.8571428571
2015-03-17,4912.649902,4944.910156,4907.02002,4937.430176,1.0,4822.3487988025345,4798.33880858,7.920410000000629,42.8571428571
2015-03-18,4926.830078,5001.569824,4907.720215,4982.830078,1.0,4827.163237178458,4801.066090294118,45.39990200000011,49.99999999995
2015-03-19,4982.02002,5000.02002,4979.939941,4992.379883,1.0,4832.119736553104,4804.561551596154,9.549804999999651,49.99999999995
2015-03-20,5033.470215,5042.140136999999,5020.069824,5026.419922,1.0,4837.948742116511,4808.105293698113,34.040039000000434,57.1428571428
2015-03-23,5020.600098,5031.390136999999,5010.970215,5010.970215,3.0,4843.139386303016,4812.148157185185,-15.449706999999762,57.1428571428
2015-03-24,5010.100098,5032.47998,4994.560059,4994.72998,1.0,4847.687104113926,4815.763103690909,-16.24023500000021,57.1428571428
2015-03-25,5002.830078,5006.759765999999,4876.52002,4876.52002,1.0,4848.552091590508,4818.958940767858,-118.20996000000014,57.1428571428
2015-03-26,4835.709961,4889.209961,4825.930176,4863.359863000001,1.0,4848.996324732793,4819.968784263158,-13.160156999999344,49.99999999995
2015-03-27,4863.740234000001,4899.259765999999,4859.660156,4891.220215,1.0,4850.2630414408095,4820.716906310345,27.860351999999693,49.99999999995
2015-03-30,4921.779785,4948.459961,4921.120117,4947.439941,3.0,4853.178348427585,4821.911877644067,56.219725999999355,49.99999999995
2015-03-31,4925.910156,4940.870117,4899.310059,4900.879883,1.0,4854.609394464756,4824.004012033333,-46.560058000000026,57.1428571428
2015-04-01,4894.359863000001,4899.379883,4844.390136999999,4880.22998,1.0,4855.378012030814,4825.264272213115,-20.64990299999954,57.1428571428
2015-04-02,4885.410156,4901.330078,4872.959961,4886.939941,1.0,4856.32486989989,4826.1508158870965,6.709960999999566,49.99999999995
2015-04-06,4855.939941,4929.620117,4852.910156,4917.319824,4.0,4858.154718522893,4827.115722634921,30.379883000000518,57.1428571428
2015-04-07,4917.5,4948.879883,4909.77002,4910.22998,1.0,4859.7169763672055,4828.52516171875,-7.089844000000085,57.1428571428
2015-04-08,4914.149902,4956.720215,4914.149902,4950.819824,1.0,4862.450061796189,4829.782158923076,40.589844000000085,49.99999999995
2015-04-09,4950.839844,4975.930176,4928.109863000001,4974.560059,1.0,4865.813361712304,4831.6160629393935,23.74023500000021,49.99999999995
2015-04-10,4977.029785,4996.080078,4970.02002,4995.97998,1.0,4869.718360260935,4833.7495554179095,21.419920999999704,49.99999999995
2015-04-13,5001.549805,5024.25,4985.959961,4988.25,3.0,4873.274309453107,4836.135296955882,-7.729980000000069,49.99999999995
2015-04-14,4988.819824,4996.819824,4952.009765999999,4977.290039,1.0,4876.394781339513,4838.339857869565,-10.959960999999566,49.99999999995
2015-04-15,4992.620117,5021.189941,4989.240234000001,5011.02002,1.0,4880.433538499328,4840.324860457142,33.7299809999995,49.99999999995
2015-04-16,4999.359863000001,5016.0,4996.0,5007.790039,1.0,4884.254233514348,4844.3850027571425,-3.2299809999994977,57.1428571428
2015-04-17,4966.109863000001,4974.089844,4912.330078,4931.810059,1.0,4885.680908278917,4849.459577257142,-75.97998000000007,57.1428571428
2015-04-20,4958.069824,5000.200195,4952.680176,4994.600098,3.0,4888.948483970549,4854.3034319,62.790038999999524,49.99999999995
