2016-01-04 04:02:00,0.8704245331888204,0.8718757467144564,0.8704769802414403,0.8701957940536621,0.0,1.0,0.8659977393974517,0.8666616197435631,7.171943357597854e-05,55.55555555548766
2016-01-04 05:02:00,0.8706237697144541,0.8710234966148945,0.8701341158084424,0.8712397102534883,0.0,1.0,0.8661025788145725,0.8669829083172086,0.0010439161998262447,59.99999999992801
2016-01-04 06:02:00,0.8714286852780146,0.8709677419354838,0.8692809415216802,0.868769374208098,0.0,1.0,0.866155914722443,0.8673376418118987,-0.0024703360453903755,63.63636363628843
2016-01-04 07:02:00,0.8689342439770797,0.8697650338510553,0.8689301034972172,0.8699726669269816,0.0,1.0,0.8662322497665338,0.8674477750731447,0.0012032927188836418,58.33333333326528
2016-01-04 08:02:00,0.8699782433714007,0.8701393866985264,0.8688583411740317,0.8686896859485692,0.0,1.0,0.8662813984901745,0.8676281244912759,-0.0012829809784123958,61.53846153839053
2016-01-04 09:02:00,0.8687907936786234,0.8685862206292314,0.8647997831183121,0.8649044936209549,0.0,1.0,0.8662538603927901,0.8676988952550955,-0.0037851923276143173,57.14285714279183
2016-01-04 10:02:00,0.8648777883151761,0.8652409398645958,0.8637392954534582,0.8636454191204009,0.0,1.0,0.8662016915673423,0.8675242451529617,-0.0012590745005539583,53.3333333332729
2016-01-04 11:02:00,0.8639852086803369,0.8636240541616884,0.861235587733427,0.8613503972459737,0.0,1.0,0.8661046656809149,0.8672960789157522,-0.0022950218744272055,49.99999999994375
2016-01-04 12:02:00,0.861012599717881,0.8611867781760255,0.8596408694404134,0.8608642988628484,0.0,1.0,0.8659998583445536,0.8669657632674311,-0.0004860983831252996,47.05882352935917
2016-01-04 13:02:00,0.8607256991209683,0.8620629231381921,0.8611478782273112,0.8618683709329105,0.0,1.0,0.8659172285963208,0.8666446335619267,0.0010040720700620342,44.44444444439507
2016-01-04 14:02:00,0.8620884769563033,0.8621744324970131,0.8621445771604446,0.8623146251862713,0.0,1.0,0.8658451765281199,0.8664058204304759,0.0004462542533608671,47.36842105257923
2016-01-04 15:02:00,0.8624630416244949,0.8625328554360813,0.8623917584958617,0.8629122871327366,0.0,1.0,0.8657865187402123,0.8662110016093233,0.0005976619464652666,49.999999999945
2016-01-04 16:02:00,0.8628535452147371,0.8631461569095977,0.863252906374089,0.863151351911323,0.0,1.0,0.8657338154036345,0.8660610600422057,0.0002390647785863731,52.38095238089501
2016-01-04 17:03:00,0.8630846595844722,0.8631461569095977,0.8633964310204603,0.8631035389556055,0.0,1.0166666666666666,0.8656812098746739,0.865934550993037,-4.781295571743005e-05,54.54545454539504
2016-01-04 18:03:00,0.8631643541947257,0.8628275587415372,0.8632050648252985,0.8627369729617735,0.0,1.0,0.8656223251364159,0.865816592158144,-0.00036656599383200206,52.17391304342155
2016-01-04 19:03:00,0.8627658811434582,0.8625487853444842,0.8625671775080932,0.8621552486672137,0.0,1.0,0.8655529836070318,0.8656934073902892,-0.0005817242945598267,49.999999999945835
2016-01-04 20:03:00,0.8621920799496331,0.862994822779769,0.8626229926483486,0.863398385515862,0.0,1.0,0.8655098916452084,0.8655573243624786,0.0012431368486482963,47.99999999994816
2016-01-04 21:03:00,0.8631643541947257,0.863305455993628,0.8629100419410912,0.862832598873208,0.0,1.0,0.8654563457897684,0.8654773636644557,-0.0005657866426540537,49.999999999946155
2016-01-04 22:03:00,0.8626543086891032,0.8624930306650735,0.8623678377214664,0.8621632174931667,0.0,1.0,0.8653904832238364,0.865382907779054,-0.0006693813800412451,48.14814814809643
2016-01-04 23:03:00,0.8622239577937343,0.8619036240541617,0.8623439169470712,0.8622429057526954,0.0,1.0,0.8653275316744136,0.8652718839760923,7.9688259528643e-05,46.428571428521686
2016-01-05 00:03:00,0.8622797440209118,0.8622700119474311,0.8626947549715341,0.8623544693160357,0.0,1.0,0.865268070427246,0.8651709180353124,0.00011156356334030004,48.27586206891391
